  1 G000.1169-00.5703 17 48 07.70 -29 07 55.5  38  44 <  0.074 <  0.150 <  0.086    0.255    8.730   28.300 < 22.000   126.5  92 -99
592 G333.1339-00.5557 16 21 35.74 -50 40 30.5   9  11 <  0.013 <  0.018 <  0.035 <  0.035    6.071 < 15.400 <141.000   -99.9 -99 -99
593 G333.1622+00.0196 16 19 10.72 -50 14 47.1   6   8 <  0.013 <  0.013 <  0.030 <  0.076    1.386    3.120 <  2.980    10.6 101 -99
594 G333.3639-00.3327 16 21 37.71 -50 21 17.4   9   8 <  0.041 <  0.034 <  0.003 <  0.280   18.632   14.150 <  5.220    38.7 148 -99
595 G333.3665-00.4112 16 21 59.29 -50 24 30.7  61  60 <  0.631 <  0.620 <  3.341 < 11.607  234.987 <399.000 <394.000   -99.9 -99 -99
596 G333.4657-00.7549 16 23 57.68 -50 34 48.9   8   7 <  0.020 <  0.017 <  0.026 <  0.033    4.372    2.950 <  1.680    21.1 156 -99
597 G333.8091-00.4724 16 24 12.64 -50 08 14.5   8  10 <  0.106 <  0.075    0.095    0.148    9.531    9.080 <  2.540    35.2 135 -99
598 G334.0241-00.2693 16 24 14.91 -49 50 30.1  18  11 <  0.058 <  0.040 <  0.205 <  0.326   48.133   37.400 < 16.930    52.7 146 -99
599 G334.1632+00.0651 16 23 22.89 -49 30 27.9   9   7    0.135    0.134    0.213    0.397    8.101   15.150 < 23.660    70.3 107 -99
600 G334.4353+00.2802 16 23 37.05 -49 09 47.0   8   5 <  0.002    0.001 <  0.002    0.038    0.581 <  0.320 <  0.530   -99.9 -99 -99
601 G335.4820-00.5212 16 31 34.44 -48 57 53.6   8  11 <  0.003 <  0.003 <  0.004 <  0.003    0.321 <  0.220 <  0.300   -99.9 -99 -99
602 G335.5830+00.9125 16 25 44.83 -47 54 03.8  22  26 <  0.009 <  0.008 <  0.003 <  0.034    1.423    0.780    1.480     7.0 173  38
603 G335.6551+00.2402 16 28 56.77 -48 18 57.1  24  26 <  0.010 <  0.024 <  0.028 <  0.173    9.037 <  1.930 <  0.750   -99.9 -99 -99
604 G335.7372-00.1943 16 31 11.30 -48 33 18.2  18  13 <  0.016 <  0.017 <  0.056 <  0.114    8.283    4.690 <  0.520    70.3 170 -99
605 G335.7388-00.2070 16 31 15.05 -48 33 45.3  12  15 <  0.027 <  0.027 <  0.048 <  0.089    4.177 <  3.540 <  3.600   -99.9 -99 -99
606 G336.1937-00.9163 16 36 16.18 -48 42 38.5  14  20 <  0.060 <  0.034 <  0.033 <  0.057    1.207    0.560 <  0.420     3.5 190 -99
607 G336.2026+00.3853 16 30 34.34 -47 49 07.9  20  17 <  0.013 <  0.004 <  0.058 <  0.174    6.929    1.370 <  0.250    21.1 436 -99
608 G336.4707-00.1574 16 34 01.87 -47 59 35.7  11  13 <  0.027 <  0.040 <  0.184 <  0.409   17.260 < 25.310 < 12.580   -99.9 -99 -99
609 G336.5213+00.3713 16 31 55.83 -47 35 46.5  13  20 <  0.008 <  0.005 <  0.029 <  0.053    6.610 <  2.160 <  0.810   -99.9 -99 -99
610 G336.6959+00.5063 16 32 03.18 -47 22 35.4  41  27 <  0.022 <  0.037 <  0.009 <  0.065    6.626    3.190 < 29.330    10.6 186 -99
611 G337.1246-00.1209 16 36 29.87 -47 29 10.9  15  26 <  0.045 <  0.005 <  0.253 <  0.537   11.940   38.830 <  9.010   186.3  92 -99
612 G337.2776-00.2660 16 37 44.53 -47 28 13.0  22  19 <  0.029 <  0.045 <  0.075 <  0.141    6.164 <  4.610 <  3.330   -99.9 -99 -99
613 G337.4526-00.7549 16 40 35.71 -47 39 55.5  25  26 <  0.076 <  0.049 <  0.012 <  0.023    2.383    1.510 <  1.440     7.0 161 -99
614 G337.7123+00.6861 16 35 19.41 -46 30 30.1  11  18 <  0.010 <  0.008 <  0.009 <  0.010    0.346 <  0.300 <  0.470   -99.9 -99 -99
615 G338.8135+00.3974 16 40 49.14 -45 52 57.5  11  17 <  0.025 <  0.015 <  0.031 <  0.082    2.435    1.460 <  0.150    14.1 165 -99
616 G338.9100+00.2346 16 41 53.28 -45 55 04.2  11  16 <  0.012 <  0.011 <  0.009 <  0.005    0.811    0.460 <  1.020     7.0 170 -99
617 G339.0781+00.3356 16 42 05.30 -45 43 29.4  14  18 <  0.050 <  0.036 <  0.038 <  0.024    1.502 <  0.990 <  0.730   -99.9 -99 -99
618 G339.0941+00.0117 16 43 32.98 -45 55 32.7  18  22 <  0.198 <  0.131    0.145    0.206    9.445    7.240 <  5.000    42.2 147 -99
619 G339.3900+00.6985 16 41 42.35 -45 15 03.8  18  23 <  0.006 <  0.016 <  0.022 <  0.111    9.037    2.190 <  1.750    17.6 327 -99
620 G339.8336-00.3418 16 47 50.85 -45 35 39.1  25  29 <  0.012 <  0.006 <  0.007 <  0.014    7.414    5.390 <  1.270    24.6 151 -99
621 G339.9911-00.3255 16 48 21.38 -45 27 48.0  20  19 <  0.068 <  0.044 <  0.015 <  0.052    7.935 <  2.500 <  3.520   -99.9 -99 -99
622 G340.0021-00.3919 16 48 41.19 -45 29 51.6  13  19 <  0.008 <  0.009 <  0.042 <  0.121    2.021    2.480 <  0.560    21.1 123 -99
623 G340.0206-00.5122 16 49 16.84 -45 33 39.0  16  23 <  0.011 <  0.009 <  0.008 <  0.006    5.279    3.110 <  1.030    21.1 167 -99
624 G340.4772-00.1528 16 49 22.85 -44 58 48.1  25  21 <  0.088 <  0.057 <  0.121 <  0.238    2.883    7.670 <  5.270    17.6  97 -99
625 G340.7642+00.5538 16 47 22.94 -44 18 19.0  14  17 <  0.047 <  0.032 <  0.021 <  0.008    0.586 <  0.260 <  2.120   -99.9 -99 -99
626 G340.8579-00.8793 16 53 55.57 -45 08 56.2  26  27    0.145    0.149    0.346    1.225  119.003   68.500 < 14.020   203.9 169 -99
627 G340.9610+00.0372 16 50 18.32 -44 29 12.8  14  18 <  0.320 <  0.272 <  0.267 <  0.183    1.241    1.700 <  0.250    14.1 118 -99
628 G340.9907-00.8351 16 54 12.39 -41 01 04.9  17  22 <  0.017 <  0.012 <  0.015 <  0.046    1.571    1.110 <  0.460     3.5 153 -99
629 G341.0892+00.3898 16 49 15.11 -44 09 44.9   9  18 <  0.027 <  0.018 <  0.020 <  0.020    0.502 <  0.550 <  1.510   -99.9 -99 -99
630 G341.2535-00.0651 16 51 47.49 -44 19 36.9  11  13 <  0.250 <  0.196 <  0.212 <  0.119    1.050 <  0.540 <  3.680   -99.9 -99 -99
631 G341.3576+00.1490 16 51 14.42 -44 06 37.1  23  29 <  0.023 <  0.067 <  0.156 <  0.213    4.586    9.810 <  0.490    35.2 103 -99
632 G341.8639-00.0599 16 53 55.42 -43 51 05.4  21  29 <  0.791 <  0.575 <  0.575 <  0.332    5.516    2.620 <  1.250    14.1 188 -99
633 G342.0482-00.4968 16 56 27.24 -43 58 57.5  18  23 <  0.003 <  0.003    0.014    0.058    8.243    9.830    2.680    94.9 124 185
634 G342.3422-00.4456 16 57 15.03 -43 43 15.8  36  28 <  0.041 <  0.029 <  0.025 <  0.070    9.444    1.860 <  8.380     7.0 439 -99
635 G342.5873+00.1600 16 55 29.55 -43 09 03.9  57  50 <  0.035 <  0.013    0.418    1.238   44.486   35.850 <  5.890    28.1 144 -99
636 G342.6947+00.3735 16 54 57.16 -42 55 59.8  20  20 <  0.003 <  0.003 <  0.007 <  0.008    0.793 <  0.160 <  0.210   -99.9 -99 -99
637 G342.7172-00.4361 16 58 29.83 -43 25 17.5  16  33 <  0.018 <  0.009 <  0.004 <  0.001    1.593    0.490 <  1.240     7.0 256 -99
638 G342.7479+00.3180 16 55 22.27 -42 55 36.4  13  22 <  0.007 <  0.001 <  0.005 <  0.021    5.498    1.570 <  0.730    14.1 274 -99
639 G343.2280-00.0569 16 58 36.27 -42 47 08.4  11  15 <  0.013 <  0.009 <  0.006 <  0.028    1.663 <  2.500 <  1.600   -99.9 -99 -99
640 G343.2499+00.0080 16 58 24.08 -42 43 41.5  16  25 <  0.059 <  0.047 <  0.040 <  0.037    4.757 <  1.350 <  1.610   -99.9 -99 -99
641 G343.2634+00.0055 16 58 27.46 -42 43 09.1  13  16 <  0.011 <  0.011 <  0.012 <  0.014    1.186 <  0.320 <  0.160   -99.9 -99 -99
642 G343.3639-00.0366 16 58 58.59 -42 39 59.2  25  28 <  0.105 <  0.073 <  0.006 <  0.020   10.899    5.820 < 10.430    28.1 175 -99
643 G343.3671-00.2354 16 59 50.27 -42 47 12.8  11  20    0.045    0.062    0.205    0.465   18.080    5.580 <  5.840   126.5 255 -99
644 G343.4493-00.1531 16 59 45.71 -42 40 17.1  17  22 <  0.006 <  0.002 <  0.007 <  0.002    1.724    0.550 <  7.180    10.6 248 -99
645 G343.5715-00.0887 16 59 53.80 -42 32 07.9   8  15 <  0.027 <  0.018 <  0.007 <  0.010    3.814    1.350 <  0.670    17.6 228 -99
646 G343.9419-00.1440 17 01 22.09 -42 16 39.8  12  18 <  0.088    0.057 <  0.045 <  0.030    0.234 <  0.180 <  0.820   -99.9 -99 -99
647 G344.4019-00.7899 17 05 39.20 -42 18 22.6   6   6 <  0.075 <  0.047 <  0.051 <  0.072    0.261    0.380 <  1.070     7.0 116 -99
648 G344.4658-00.5580 17 04 51.89 -42 06 54.4  52  40 <  0.064 <  0.009 <  0.043 <  0.226   13.694   17.100 < 12.260    24.6 122 -99
649 G344.6868-00.0376 17 03 21.98 -41 37 24.0  19  21 <  0.016 <  0.013 <  0.020 <  0.005    0.732    1.250 <  1.160     3.5 110 -99
650 G345.3932-00.0552 17 05 45.67 -41 04 17.3  66  50 <  0.056 <  0.069 <  0.074 <  0.041   36.159    9.070 < 18.850    38.7 314 -99
651 G345.6893+00.0157 17 06 22.25 -40 47 36.8  14  18 <  0.016 <  0.011 <  0.008 <  0.006    0.504    2.420 <  2.460     7.0  84 -99
652 G345.6995-00.0130 17 06 31.46 -40 48 09.8   6   8 <  0.023 <  0.011 <  0.015 <  0.026    1.096 <  1.080 <  0.460   -99.9 -99 -99
653 G346.1388-00.2184 17 08 46.86 -40 34 27.5  20  23 <  0.015 <  0.010 <  0.005 <  0.019    2.470    2.160 <  1.110    21.1 139 -99
654 G346.2576+00.0235 17 08 08.10 -40 20 04.1   9  14 <  0.008 <  0.007 <  0.003 <  0.005    0.438    0.290 <  1.130    10.6 157 -99
655 G346.2958+00.0744 17 08 02.46 -40 16 24.3  11  23 <  0.010 <  0.008 <  0.005 <  0.004    1.028    0.270 <  0.070    17.6 298 -99
656 G346.3550-00.8469 17 12 07.55 -40 46 23.3  21  25 <  0.076 <  0.046 <  0.012 <  0.022    0.169 <  0.640 <  0.360   -99.9 -99 -99
657 G346.3554-00.0225 17 08 38.10 -40 17 00.9  14  13 <  0.014 <  0.007 <  0.006 <  0.003    0.144 <  0.120 <  0.440   -99.9 -99 -99
658 G346.9309+00.2700 17 09 12.15 -39 38 50.1  16  26 <  0.571 <  0.436    0.402    0.292   12.556    7.950 <  0.400    87.9 161 -99
659 G346.9331-00.5123 17 12 29.66 -40 06 32.1  20  19 <  0.024 <  0.015 <  0.014 <  0.006    0.276 <  0.040 <  0.410   -99.9 -99 -99
660 G347.0881-00.4008 17 12 30.01 -39 55 04.8  30  25 <  0.004 <  0.022    0.397    1.052    2.194   10.400 < 16.590    70.3  84 -99
661 G347.1274+00.3027 17 09 40.41 -39 28 11.7   9  17 <  0.005 <  0.002 <  0.008 <  0.010    0.652 <  0.560 <  0.120   -99.9 -99 -99
663 G347.7334-00.0715 17 13 05.23 -39 12 08.7  15  20 <  0.056 <  0.033 <  0.041 <  0.079    2.043    2.730 <  1.760    45.7 119 -99
664 G347.8625-00.1941 17 13 59.42 -39 10 11.1  10  19 <  0.011 <  0.007 <  0.005 <  0.009    0.718    1.110 <  0.550    14.1 113 -99
665 G348.1651-00.0199 17 14 10.48 -38 49 20.7  17  23 <  0.100 <  0.057 <  0.050 <  0.038    0.701    1.310 <  0.920     7.0 107 -99
666 G348.4032-00.5384 17 17 03.19 -38 55 49.5  13  20 <  0.300 <  0.161 <  0.128 <  0.089    0.976 <  0.650 <  0.550   -99.9 -99 -99
667 G348.7967+00.1455 17 15 22.36 -38 12 46.9  35  32 <  0.259 <  0.175 <  0.374 <  0.745    6.211 <  9.960 <  4.660   -99.9 -99 -99
668 G348.9673+00.3038 17 15 13.43 -37 58 55.7  14  25 <  0.004 <  0.008 <  0.013 <  0.012    1.061    1.500 <  1.380    14.1 117 -99
669 G349.0709-00.0730 17 17 05.26 -38 06 59.7  10  14 <  0.010 <  0.007 <  0.015 <  0.005    0.581    0.610 <  0.860    24.6 130 -99
670 G349.1333-00.0565 17 17 12.16 -38 03 22.1  11  10 <  0.007 <  0.002 <  0.002 <  0.011    0.237 <  0.340 <  0.480   -99.9 -99 -99
671 G349.2256+00.2451 17 16 13.63 -37 48 22.2   9  12 <  0.002 <  0.003 <  0.002 <  0.008    0.176    0.280 <  0.140     7.0 112 -99
672 G349.3092+00.0660 17 17 12.71 -37 50 30.4  26  18 <  0.426 <  0.320 <  0.290 <  0.170    2.541    2.840 <  2.720    21.1 127 -99
673 G349.5431-00.5952 17 20 38.28 -38 01 48.9  17  20 <  0.062 <  0.035 <  0.021 <  0.008    0.165    0.670 <  1.170     7.0  87 -99
674 G349.6090-00.6859 17 21 12.43 -38 01 40.1  10  13 <  0.021 <  0.010 <  0.010 <  0.002    0.239    0.950 <  0.340    10.6  88 -99
675 G349.8034-00.1782 17 19 39.59 -37 34 41.6  53  24 <  0.436 <  0.076 <  0.057    1.036   54.596  176.710 < 37.260    77.3  92 -99
676 G349.8858+00.1258 17 18 38.63 -37 20 10.5  75  58 <  0.815 <  0.877 <  1.372 <  3.220   33.594   55.490 < 82.480    70.3 111 -99
677 G350.0056-00.4521 17 21 22.63 -37 34 07.3  40  28 <  0.306 <  0.154 <  0.147 <  0.074   16.185   42.900 < 52.550    28.1  97 -99
678 G350.0179-00.4474 17 21 23.58 -37 33 21.2  31  28 <  0.097 <  0.086 <  0.096 <  0.044    4.857   16.150 < 20.260    38.7  92 -99
680 G350.4685-00.3800 17 22 24.13 -37 08 48.5  23  21 <  0.291 <  0.415 <  0.180 <  0.152    1.650    7.420 <  1.270    21.1  85 -99
681 G350.6032+01.0332 17 17 00.53 -36 13 36.6  22  33 <  0.069 <  0.039 <  0.004 <  0.034    0.775 <  0.610 <  1.900   -99.9 -99 -99
682 G350.7227+01.0358 17 17 20.44 -36 07 40.2  15  24 <  0.061 <  0.048 <  0.074 <  0.046    1.351 <  5.550 <  4.050   -99.9 -99 -99
683 G350.9956-00.5381 17 24 32.75 -36 48 03.9  17  16 <  0.105 <  0.074 <  0.045 <  0.040    1.777 <  5.440 <  4.720   -99.9 -99 -99
684 G351.5370+00.6219 17 21 19.30 -35 41 53.7  23   8 <  0.001 <  0.060 <  0.001 <  0.012    0.263    3.150 < 17.400    21.1  70 -99
685 G351.6532+00.5115 17 22 05.61 -35 39 55.5  33  45 <  0.404 <  0.125    1.762    6.556   88.551  172.200  152.040   151.1 106  53
686 G352.0520-00.6590 17 27 58.66 -35 59 33.6  19  28 <  0.043 <  0.030 <  0.071 <  0.164    0.437    2.200 <  3.960    14.1  83 -99
687 G352.0642-00.8984 17 28 59.82 -36 06 54.7  20  26 <  0.094 <  0.046 <  0.017 <  0.008    0.919 <  1.890 <  0.420   -99.9 -99 -99
688 G352.4288-00.0241 17 26 24.88 -35 19 34.1  54  56 <  0.178 <  0.087 <  0.237 <  0.571   13.100   47.060 <  7.500   309.3  90 -99
689 G352.4634+00.0358 17 26 15.96 -35 15 50.2  24  30 <  0.230 <  0.136 <  0.150 <  0.759    0.810    8.510 <  8.250    59.8  72 -99
690 G353.0423+00.0582 17 27 45.06 -34 46 15.0  32  26 <  0.058 <  0.028 <  0.036 <  0.058    0.371    3.050 <  2.590    17.6  75 -99
692 G353.4162+00.4482 17 27 11.26 -34 14 35.4  49  35 <  0.390 <  0.330 <  0.130    1.920   76.540   66.400 < 22.400    80.8 140 -99
693 G353.6114-00.0452 17 29 42.00 -34 21 15.2  23  24 <  0.043 <  0.042 <  0.333 <  1.048    2.745 < 30.740 < 13.470   -99.9 -99 -99
694 G355.4972-00.7571 17 37 30.53 -33 09 32.2  15  25 <  0.058 <  0.197 <  0.031 <  0.028    0.245    1.560 <  0.520     2.1  79 -99
695 G355.6814+00.0167 17 34 52.61 -32 35 12.8  39  43 <  0.013 <  0.010 <  0.037 <  0.003    2.860    5.540 < 19.550    21.1 106 -99
696 G355.7982+00.1077 17 34 48.83 -32 26 21.9  42  24    0.056    0.045    0.380    1.064    1.431   23.110   47.950   161.7  66  37
697 G356.3273+00.6078 17 34 11.03 -31 43 25.3  58  40 <  0.489 <  0.292 <  0.287 <  0.371    4.185   18.920 < 21.460    10.6  85 -99
698 G356.4018-00.1587 17 37 24.83 -32 04 28.3  22  33 <  0.351 <  0.250 <  0.277 <  0.111    0.614    3.860 <  1.580    17.6  79 -99
699 G356.5905-00.2945 17 38 25.91 -31 59 16.3  16  23 <  0.030 <  0.015 <  0.035 <  0.003    0.184 <  0.920 <  4.890   -99.9 -99 -99
700 G356.6602+00.9209 17 33 47.90 -31 16 27.0  28  38 <  0.813 <  0.538 <  0.492 <  0.305    0.461    0.300 <  7.330   -99.9 159 -99
701 G357.2959+00.7500 17 36 04.52 -30 49 55.6  11  16 <  0.097 <  0.032 <  0.056 <  0.042    1.060 <  0.080 <  1.060   -99.9 -99 -99
702 G357.9016+00.5513 17 38 21.94 -30 25 39.8  20  27 <  0.069 <  0.028 <  0.015 <  0.042    0.848    0.890 <  1.870    10.6 130 -99
703 G357.9651-00.2206 17 41 33.68 -30 47 03.1  16  18    0.022    0.018    0.041    0.095    0.256 <  3.300 <  6.230   -99.9 -99 -99
704 G358.1100-00.3104 17 42 16.33 -30 42 30.6  19  18 <  0.196 <  0.116 <  0.083 <  0.048    0.084 <  2.060 <  4.010   -99.9 -99 -99
705 G359.0835-00.4367 17 45 08.21 -29 56 45.3  51   3 <  1.337 <  0.726 <  0.264    1.392    4.792   23.830 < 34.270    14.1  83 -99
706 G359.2794+00.5232 17 41 51.04 -29 16 31.1  15  21 <  0.024 <  0.025 <  0.020 <  0.006    1.231 <  1.640 <  7.460   -99.9 -99 -99
707 G359.4811+00.2780 17 43 17.60 -29 13 58.7  96  30 <  1.379 <  1.512 <  1.949 <  1.509    7.376 < 33.950 <  7.040   -99.9 -99 -99
708 G359.9016-00.3174 17 46 37.60 -29 11 07.1  22  20 <  0.218 <  0.113 <  0.207 <  1.010    9.897   28.360 < 29.420    73.8  95 -99
709 G359.9536-00.5088 17 47 30.01 -29 14 24.2  17  20 <  0.490 <  0.327 <  0.420 <  0.822    8.845   21.850 <  0.560    21.1  99 -99
