Wav, micron	sigma, cm^2/H	kappa, cm^2/g	albedo	g
81020.79089440024	8.457607500078943e-31	3.8896137661560287e-07	9.333824475215143e-12	5.149538046503676e-06
80751.19865060497	8.51465270008e-31	3.9158485843614336e-07	9.395723201610833e-12	5.105735071035183e-06
80482.54225995332	8.572082500081073e-31	3.942260278291386e-07	9.458030983571753e-12	5.105735573226205e-06
80214.7503667714	8.629899900082164e-31	3.968850227631728e-07	9.520753633656601e-12	5.105734776495277e-06
79947.82352569902	8.688107100083266e-31	3.9956194441520705e-07	9.583890928002254e-12	5.102719151655945e-06
79681.83184337628	8.746707400084382e-31	4.0225694455068374e-07	9.647447028065204e-12	5.102718830213325e-06
79416.63604365826	8.805702300085517e-31	4.04970092153895e-07	9.711424669951596e-12	5.058916576656117e-06
79152.44396189228	8.865095400086664e-31	4.0770155278714136e-07	9.77582707501972e-12	5.0589165003890085e-06
78889.0484354537	8.924889400087826e-31	4.1045145062214823e-07	9.840656511612988e-12	5.058916627085932e-06
78626.51886260533	8.985085800089006e-31	4.1321985464320785e-07	9.905915760940014e-12	5.058916394782586e-06
78364.92276071374	9.0456898000902e-31	4.160070039958654e-07	9.97160718427472e-12	5.047777332813606e-06
78104.19201984121	9.10670090009141e-31	4.1881287568535694e-07	1.0037734464693186e-11	5.003974711088893e-06
77844.2602661386	9.168124500092635e-31	4.216377180551334e-07	1.0104301870100475e-11	5.0039750767700754e-06
77585.2608421574	9.22996200009388e-31	4.244815954905343e-07	1.0171308904971128e-11	5.003974520261321e-06
77327.12681394433	9.292217300095142e-31	4.273446873507184e-07	1.0238759167053258e-11	5.003974293014356e-06
77069.79295098716	9.354891800096417e-31	4.3022705802102476e-07	1.0306659291859074e-11	5.003974851558741e-06
76813.3250904999	9.417989300097714e-31	4.3312888226166e-07	1.0375008585153757e-11	4.960171796009047e-06
76557.7872784798	9.481511900099023e-31	4.3605025665063244e-07	1.0443812009576852e-11	4.960171978856408e-06
76303.0502813675	9.545463800100353e-31	4.389913743439598e-07	1.0513070434874519e-11	4.960172369878111e-06
76049.11505347204	9.6098460001017e-31	4.4195228133117006e-07	1.058278831081411e-11	4.960172059160976e-06
75796.1084682205	9.674663300103064e-31	4.4493319836199717e-07	1.0652969503321327e-11	4.9601719195706485e-06
75543.9036815228	9.739916800104449e-31	4.4793417602492227e-07	1.0723616880893679e-11	4.904509885400367e-06
75292.50146126896	9.805611900105848e-31	4.5095546266339606e-07	1.0794730298356739e-11	4.904509782998914e-06
75041.96425632756	9.87174960010727e-31	4.5399710426694677e-07	1.086631511667743e-11	4.904509682076406e-06
74792.29147343275	9.938333700108709e-31	4.570592755957805e-07	1.0938376360738512e-11	4.9045097209754185e-06
74543.42154304883	1.0005365300110167e-30	4.6014202723837803e-07	1.1010915987953678e-11	4.904509395020068e-06
74295.35499249307	1.0072851100111648e-30	4.632456673245769e-07	1.1083934031295519e-11	4.860707571070406e-06
74048.15240928493	1.0140791800113144e-30	4.6637022804704637e-07	1.115743703814505e-11	4.860707675529574e-06
73801.75327717818	1.0209189000114662e-30	4.6951578298903144e-07	1.1231429481559423e-11	4.857874539305545e-06
73556.21727474216	1.0278048600116204e-30	4.726826034887471e-07	1.1305910828519162e-11	4.8578743422203116e-06
73311.48458167839	1.0347374100117761e-30	4.7587085050954103e-07	1.1380886224589074e-11	4.814071700838841e-06
73067.49690144141	1.0417164400119343e-30	4.790804734629327e-07	1.145636088782786e-11	4.802932583226322e-06
72824.37188979246	1.0487426700120945e-30	4.823118034735234e-07	1.1532334539530582e-11	4.8029325723637145e-06
72582.05074535878	1.0558163200122569e-30	4.855649417182746e-07	1.1608811366628346e-11	4.802932853534223e-06
72340.59092427003	1.0629377600124212e-30	4.888400583584396e-07	1.168579524789377e-11	4.80293273341112e-06
72099.87730371757	1.070107090012588e-30	4.921371993835468e-07	1.1763290855088088e-11	4.759130404867625e-06
71859.96761573828	1.077324820012757e-30	4.954565993401885e-07	1.1841299334678783e-11	4.75913011843217e-06
71620.86177487804	1.0845912700129278e-30	4.987984053948541e-07	1.191982588367681e-11	4.759130535888531e-06
71382.50377262794	1.0919068300131016e-30	5.021627969067031e-07	1.1998870163448649e-11	4.759130251508384e-06
71145.0055348006	1.0992715300132774e-30	5.055497876725935e-07	1.2078444430203362e-11	4.759129811282466e-06
70908.25544699024	1.1066860400134559e-30	5.08959685822363e-07	1.2158540908771557e-11	4.715327792377234e-06
70672.36385108589	1.1141505100136362e-30	5.123925603403031e-07	1.223917102904984e-11	4.715327530129484e-06
70437.16610891039	1.1216652500138193e-30	5.158485537939509e-07	1.2320337508431987e-11	4.704188203759654e-06
70202.82612561225	1.1292308000140048e-30	5.193279145267573e-07	1.2402038857004531e-11	4.70418815052253e-06
69969.2350183746	1.1368474200141928e-30	5.228307621114949e-07	1.2484282116005342e-11	4.704188234908996e-06
69736.39337443092	1.1445152800143832e-30	5.263571747303614e-07	1.256707353525175e-11	4.660385826238699e-06
69504.35469169637	1.1522348500145765e-30	5.299073685341382e-07	1.2650413218863845e-11	4.660385969456941e-06
69273.06576611681	1.160006610014772e-30	5.334815642725594e-07	1.273430469487746e-11	4.660385507641857e-06
69042.5792854093	1.1678307500149701e-30	5.370798493257283e-07	1.2818752307633707e-11	4.66038574235036e-06
68812.84264947553	1.1757076700151713e-30	5.407024076517567e-07	1.2903760092076487e-11	4.660385747736811e-06
68583.85617243426	1.1836376000153744e-30	5.443493450265588e-07	1.2989333667146343e-11	4.61658297287253e-06
68355.67134713139	1.1916211900155812e-30	5.480209603820668e-07	1.3075471991511217e-11	4.613750496584546e-06
68128.23646474215	1.19965855001579e-30	5.51717304306761e-07	1.3162182153148636e-11	4.613750419186981e-06
67901.55168447222	1.2077501700160021e-30	5.554386021493287e-07	1.3249466781650695e-11	4.602610968030938e-06
67675.61711332327	1.2158963400162168e-30	5.591849872794009e-07	1.333733091487364e-11	4.60261112215228e-06
67450.43280694385	1.2240974300164344e-30	5.62956629858231e-07	1.3425778257985031e-11	4.558808792493782e-06
67225.99877047187	1.2323537900166551e-30	5.667536908491671e-07	1.3514812320133254e-11	4.558808503958316e-06
67002.26573451234	1.2406659300168785e-30	5.705764047988016e-07	1.360443602291906e-11	4.55880868613035e-06
66779.33238241126	1.2490341100171049e-30	5.744248912799073e-07	1.3694653515303721e-11	4.558808760413438e-06
66557.14901868344	1.2574587500173348e-30	5.782993434485019e-07	1.3785470951266618e-11	4.558808445400594e-06
66335.6672044317	1.2659402800175673e-30	5.821999590595553e-07	1.3876887493741982e-11	4.515006001204923e-06
66114.93559593335	1.274478750017803e-30	5.861267611078316e-07	1.3968915421627321e-11	4.5150061255102874e-06
65894.95390604623	1.283075050018042e-30	5.900801589001297e-07	1.4061549512334684e-11	4.515006054940127e-06
65675.67450790052	1.2917292800182841e-30	5.940601984259776e-07	1.4154798867539173e-11	4.515005985317625e-06
65457.14494881854	1.3004419200185296e-30	5.980671004351097e-07	1.4248665868665616e-11	4.503866971601094e-06
65239.36480321962	1.3092132600187783e-30	6.021009982971569e-07	1.4343156269002851e-11	4.460064586989988e-06
65022.28724450947	1.3180438500190301e-30	6.061621449545228e-07	1.4438273356614987e-11	4.460064257941055e-06
64805.91268682331	1.3269339000192858e-30	6.102506369852167e-07	1.453402236592923e-11	4.460064141356739e-06
64590.28723555695	1.3358839600195444e-30	6.14366727331642e-07	1.463040424804117e-11	4.460064113393586e-06
64375.36484667439	1.3448943900198067e-30	6.185105815560995e-07	1.4727426526538114e-11	4.460064071550601e-06
64161.145782987594	1.3539657700200727e-30	6.226824663978514e-07	1.4825089092431353e-11	4.416261816355148e-06
63947.67509532551	1.363098080020342e-30	6.268823726589922e-07	1.4923402754302483e-11	4.416261673212035e-06
63734.9075110051	1.3722920300206153e-30	6.311106268651703e-07	1.5022368035002222e-11	4.416261690027906e-06
63522.798903674506	1.3815481600208918e-30	6.353674773598367e-07	1.512198680487843e-11	4.415541313296075e-06
63311.438127647525	1.3908665300211722e-30	6.396529517367084e-07	1.522226965990598e-11	4.404401937182883e-06
63100.78066459238	1.4002478800214565e-30	6.439673903182923e-07	1.532321566668697e-11	4.357766680315283e-06
62890.82649027813	1.409692480021744e-30	6.483109172763135e-07	1.5424830578988834e-11	4.357766836916256e-06
62681.57553439136	1.4192007200220361e-30	6.526837119699318e-07	1.552712082784727e-11	4.357766898765441e-06
62472.98488660673	1.4287730200223316e-30	6.570859675551641e-07	1.5630091270656103e-11	4.357766537275366e-06
62265.09775005888	1.4384100700226319e-30	6.615180013597539e-07	1.5733741343338837e-11	4.357766622590301e-06
62057.956142989155	1.4481120200229353e-30	6.659798823679923e-07	1.5838081605583764e-11	4.313964874782122e-06
61851.433128902594	1.457879470023243e-30	6.704718865170478e-07	1.5943110631326358e-11	4.313964523866553e-06
61645.65509661538	1.4677128700235552e-30	6.749942207597963e-07	1.6048835814400105e-11	4.313964178277789e-06
61440.49669791015	1.477612510023871e-30	6.795470184658683e-07	1.6155259188130694e-11	4.3139634064138986e-06
61236.08255590814	1.4875789000241914e-30	6.841305141818571e-07	1.626239751922845e-11	4.313964487989795e-06
61032.32973519197	1.4976125000245165e-30	6.887449194595911e-07	1.6370243994503694e-11	4.259023355970863e-06
60829.23858734766	1.5077139100248454e-30	6.933905102362379e-07	1.6478798278362094e-11	4.259022402327031e-06
60626.84971720766	1.5178833300251786e-30	6.980673784908535e-07	1.6588077490891432e-11	4.25902233395152e-06
60425.08250475218	1.528121360025517e-30	7.027758001606063e-07	1.669808130679092e-11	4.259022208687216e-06
60224.05726568252	1.5384284400258596e-30	7.075159775994186e-07	1.6808817131218226e-11	4.215220256745871e-06
60023.654058408545	1.5488049700262057e-30	7.122880947654021e-07	1.6920284948444212e-11	4.215220307677405e-06
59823.9130349222	1.559251660026558e-30	7.170924781842065e-07	1.7032490132906225e-11	4.2152202741625765e-06
59624.873248110736	1.5697688300269143e-30	7.219292750223202e-07	1.7145441104610632e-11	4.2152203922766555e-06
59426.45650204931	1.5803566900272753e-30	7.267985818577524e-07	1.7259140249122652e-11	4.215219841509532e-06
59228.74048654592	1.5910160700276413e-30	7.317007804035853e-07	1.7373595819217446e-11	4.171417978948427e-06
59031.64795389318	1.601747420028013e-30	7.366360776126948e-07	1.748880880873221e-11	4.171418078846522e-06
58835.217522572864	1.6125511500283888e-30	7.416046620421452e-07	1.7604785656746593e-11	4.16027870393095e-06
58639.449046369526	1.62342770002877e-30	7.466067360458598e-07	1.7721531315290576e-11	4.1602786126139495e-06
58444.342337735245	1.6343778000291556e-30	7.516426353473925e-07	1.7839049180116058e-11	4.15744579154125e-06
58249.85996401538	1.645401600029547e-30	7.567124289310357e-07	1.7957348681385395e-11	4.113643455556236e-06
58056.03935588353	1.6564997200299432e-30	7.618164019318625e-07	1.807643295977058e-11	4.113643217231775e-06
57862.88020099737	1.6676727000303455e-30	7.669548026933243e-07	1.8196305645554923e-11	4.113643061411589e-06
57670.345680604936	1.678921380030753e-30	7.721280175274555e-07	1.831696862073238e-11	4.113642348208144e-06
57478.43613276007	1.6902455300311657e-30	7.773359406583423e-07	1.8438439279514236e-11	4.113642502152977e-06
57287.18783350785	1.7016461600315834e-30	7.825790365802164e-07	1.8560716095803246e-11	4.069840906463125e-06
57096.564564820255	1.7131236900320077e-30	7.878574984490963e-07	1.868379856045419e-11	4.0698403726424015e-06
56906.60203940283	1.7246785300324372e-30	7.931715148220459e-07	1.880770302027818e-11	4.06984092701941e-06
56717.2291643475	1.736311490032873e-30	7.985214582142421e-07	1.893242269825539e-11	4.0587018672896724e-06
56528.51683923773	1.7480227600333135e-30	8.039074160057877e-07	1.9057972887278146e-11	4.058701797370182e-06
56340.429632842024	1.7598134000337608e-30	8.093298756856796e-07	1.9184354331074146e-11	4.014898014501267e-06
56152.96757966549	1.771683120034214e-30	8.147887038842865e-07	1.9311570392977086e-11	4.014898625502245e-06
55966.096327961335	1.783633120034673e-30	8.202844524759439e-07	1.943963613776468e-11	4.014899022837576e-06
55779.88474603639	1.7956636900351383e-30	8.258172548302831e-07	1.9568554124543443e-11	4.014898930412984e-06
55594.298170752525	1.80777541003561e-30	8.313873776865664e-07	1.9698322851912526e-11	4.0148984071688765e-06
55409.302808802066	1.819968730036088e-30	8.369950279976693e-07	1.9828946895276828e-11	3.971096158024421e-06
55224.93260378291	1.8322445400365726e-30	8.426406150703912e-07	1.9960445314903213e-11	3.971096542538993e-06
55041.15412609494	1.8446029600370636e-30	8.483241940921653e-07	2.0092812862576828e-11	3.970912970286343e-06
54858.03378460884	1.8570448100375606e-30	8.540461421771207e-07	2.0226050685406077e-11	3.959773543787526e-06
54675.472295362655	1.869570490038065e-30	8.5980664328337e-07	2.0360179380487005e-11	3.959773328916402e-06
54493.56832489639	1.8821806400385754e-30	8.656059917438915e-07	2.0495200994278313e-11	3.915971527275133e-06
54312.22382353291	1.8948760200390932e-30	8.714445370790983e-07	2.0631113735442948e-11	3.915971828543683e-06
54131.5039417469	1.9076569700396182e-30	8.773224356533853e-07	2.076792783859732e-11	3.915971420809239e-06
53951.40823823806	1.92052398004015e-30	8.832399128154396e-07	2.0905645214901528e-11	3.913138455064137e-06
53771.87282952076	1.9334779700406887e-30	8.891973916689183e-07	2.1044277965682606e-11	3.913138305240961e-06
53592.961457728554	1.946519240041235e-30	8.951950101824056e-07	2.118383513605367e-11	3.868615130662536e-06
53414.64228881742	1.9596485300417885e-30	9.012331086784083e-07	2.1324314188335034e-11	3.86861515892296e-06
53236.884287997535	1.9728662200423492e-30	9.073118619171326e-07	2.1465727156193562e-11	3.868616273397717e-06
53059.74981629807	1.9861733400429172e-30	9.134317435907166e-07	2.1608078631003398e-11	3.868615433745843e-06
52883.207552093154	1.9995700200434938e-30	9.195928134855472e-07	2.175136668685598e-11	3.8574767103461836e-06
52707.226958359555	2.013057180044077e-30	9.257954947052808e-07	2.1895611751989533e-11	3.8136742936625354e-06
52531.86904588417	2.0266352000446688e-30	9.320399620101244e-07	2.2040813337504188e-11	3.8136740499036255e-06
52357.07294109543	2.0403049500452687e-30	9.383266155089713e-07	2.218697123335197e-11	3.8136734068118153e-06
52182.83905542195	2.0540668200458756e-30	9.446556345609798e-07	2.2334099032146096e-11	3.813673681755059e-06
52009.22707559302	2.0679214600464913e-30	9.510273180980827e-07	2.2482212988483023e-11	3.8136737571029975e-06
51836.14775575626	2.0818693900471154e-30	9.574419052658252e-07	2.2631299695911144e-11	3.7698717545874253e-06
51663.68977313862	2.0959118200477474e-30	9.638999525374952e-07	2.2781378080492075e-11	3.7698711581001437e-06
51491.76498751946	2.1100488200483888e-30	9.70401492105763e-07	2.2932449820464498e-11	3.769871539131404e-06
51320.43194696889	2.124280970049038e-30	9.769467907098903e-07	2.3084523149787468e-11	3.7698711555563518e-06
51149.66155413087	2.138609250049696e-30	9.835362990472514e-07	2.3237608610112006e-11	3.769871757325964e-06
50979.48243527646	2.1530343600503634e-30	9.901703390445422e-07	2.3391703684618354e-11	3.7149300239499326e-06
50809.83749766007	2.1675564300510392e-30	9.968489704881488e-07	2.3546827302100825e-11	3.714929253597708e-06
50640.783599493596	2.182176660051724e-30	1.0035727452524069e-06	2.370297518586052e-11	3.7148831987356363e-06
50472.264328561156	2.196895580052418e-30	1.0103419070818149e-06	2.3860159004830493e-11	3.714882440460663e-06
50304.33571525099	2.211713750053122e-30	1.0171567135177296e-06	2.4018387804495085e-11	3.7148827138613657e-06
50136.94202036484	2.226631760053835e-30	1.0240174358983656e-06	2.417766089695873e-11	3.6710807336979075e-06
49970.11107939276	2.2416502700545575e-30	1.0309243777546076e-06	2.4337994578843104e-11	3.6682476223447636e-06
49803.84275965715	2.25677037005529e-30	1.0378780403723108e-06	2.4499387150689784e-11	3.66824783189658e-06
49638.13689349082	2.2719922700560315e-30	1.0448785203294833e-06	2.466185699148887e-11	3.6682479967753743e-06
49472.96644138023	2.2873168800567835e-30	1.0519262361308303e-06	2.4825397080180835e-11	3.668247535660415e-06
49308.35836147028	2.302745090057546e-30	1.0590215970831507e-06	2.4990025781799375e-11	3.6244450563943145e-06
49144.28589903867	2.3182771100583177e-30	1.0661646997644525e-06	2.5155745318609893e-11	3.613306050819424e-06
48980.74927656723	2.3339139400591004e-30	1.0733560040700162e-06	2.532256292146034e-11	3.6133062815687708e-06
48817.774808743525	2.3496562000598937e-30	1.0805957951349152e-06	2.5490486322889826e-11	3.6133065312726733e-06
48655.33616195825	2.3655047400606976e-30	1.0878844638701367e-06	2.565952290987273e-11	3.5695040264935363e-06
48493.43344675055	2.381459990061512e-30	1.0952222080306512e-06	2.5829684984487674e-11	3.569503954103365e-06
48332.09235033348	2.397523030062338e-30	1.1026095243033613e-06	2.6000967475602996e-11	3.569503687171823e-06
48171.26151132051	2.4136945500631743e-30	1.1100467300160092e-06	2.6173392411470002e-11	3.5695031443242902e-06
48010.96671555503	2.4299748400640225e-30	1.1175339585382266e-06	2.6346958595667267e-11	3.569503480813088e-06
